//X Y Z Nx Ny Nz
0.03193846 1.49343574 0.62857169 0.014894 -0.999885 0.002979
0.13525772 1.50361192 0.44876078 0.111860 -0.993709 -0.005430
0.08481136 1.49864340 0.73385763 0.083658 -0.996481 0.005295
0.02153932 1.49241149 1.56333506 0.013245 -0.999476 0.029546
0.04364797 1.49458909 0.23463386 -0.043309 -0.998212 -0.041196
0.06284578 1.49647999 1.04160297 0.085581 -0.996331 -0.001057
0.02338830 1.49259353 2.48068452 0.006951 -0.999916 0.010923
0.02709770 1.49295890 3.28357220 0.004926 -0.999976 0.004926
0.02569847 1.49282122 2.66684985 0.057019 -0.998347 -0.007257
0.12156670 1.50226355 1.61041403 0.097074 -0.995277 -0.001067
-0.10214261 1.50035036 4.24280691 -0.097074 -0.995277 0.001067
-0.09046379 1.49920011 4.51797199 -0.097074 -0.995277 -0.001067
-0.05936516 1.49613714 3.25219083 -0.057364 -0.996826 0.055199
-0.03588955 1.49382496 1.28656912 -0.088420 -0.996055 0.007457
-0.14068919 1.50414693 4.18509817 -0.160143 -0.986983 -0.014765
-0.10512266 1.50064385 3.68502402 -0.097074 -0.995277 -0.001067
-0.03904343 1.49413550 3.39082432 -0.057491 -0.998254 -0.013589
-0.06415785 1.49660909 2.34879756 -0.024825 -0.996231 0.083109
-0.12602444 1.50270259 4.04045439 -0.097074 -0.995277 0.001067
-0.05361806 1.49557102 2.83565092 -0.028179 -0.998774 -0.040702
-0.05921213 1.49612200 1.61643171 -0.061193 -0.997335 0.039722
-0.03820708 1.49405313 3.23680162 -0.057364 -0.996826 0.055199
-0.01681808 1.49194646 1.85382915 -0.063592 -0.996997 0.044191
-0.00426138 1.49070978 4.49128532 -0.003008 -0.999730 0.023063
-0.03408616 1.49364734 4.16444016 -0.048445 -0.998800 -0.007215
-0.05356523 1.49556589 4.21893311 -0.097074 -0.995277 0.001067
-0.10908435 1.50103414 4.38521767 -0.097074 -0.995277 -0.001067
-0.17691590 1.50771499 4.82812548 -0.224304 -0.974357 0.017802
-0.13228376 1.50331903 4.20859194 -0.097074 -0.995277 0.001067
-0.07234484 1.49741554 4.27802324 -0.097074 -0.995277 -0.001067
-0.09720122 1.49986362 3.28854275 -0.063479 -0.997978 -0.003122
-0.00532123 1.49081409 4.38604736 0.004994 -0.999807 -0.018977
-0.14593109 1.50466323 4.57530975 -0.138927 -0.990272 -0.007780
-0.06831969 1.49701905 2.38937283 -0.048644 -0.998751 -0.011385
-0.13965583 1.50404513 4.87353516 -0.222542 -0.974661 0.022611
-0.14217968 1.50429380 4.30018950 -0.138624 -0.990330 0.005545
-0.07205736 1.49738717 3.94858599 -0.097074 -0.995277 0.001067
-0.07294061 1.49747419 4.09767246 -0.097074 -0.995277 0.001067
-0.04553614 1.49477506 1.99414468 -0.009007 -0.999815 -0.017014
-0.06161691 1.49635887 3.05571890 -0.097074 -0.995277 0.001067
-0.11002579 1.50112677 4.24435282 -0.097074 -0.995277 0.001067
-0.03878621 1.49411023 2.65917182 -0.069593 -0.995297 0.067384
-0.00597111 1.49087811 0.64857125 0.008937 -0.999936 0.006951
-0.06788631 1.49697638 4.26641369 -0.097074 -0.995277 -0.001067
-0.00960793 1.49123633 3.99092937 -0.008972 -0.999900 0.010966
-0.08058903 1.49822748 3.56073236 -0.092844 -0.995675 -0.003202
-0.01454317 1.49172246 2.88439798 -0.028179 -0.998774 -0.040702
-0.11529010 1.50164533 3.28557467 -0.133100 -0.991102 -0.001100
-0.05054251 1.49526811 1.47275639 -0.081042 -0.996710 0.001052
-0.02694267 1.49294376 3.56508350 -0.095233 -0.995016 -0.029555
-0.01857932 1.49212003 0.99360836 -0.014894 -0.999889 -0.000993
-0.12366164 1.50246990 3.06994224 -0.097074 -0.995277 0.001067
-0.08176869 1.49834371 1.16789043 -0.097074 -0.995277 -0.001067
-0.07888056 1.49805915 0.23353639 -0.071214 -0.995895 -0.055875
-0.07814682 1.49798691 1.86982930 -0.088234 -0.996086 -0.005315
-0.15509504 1.50556576 0.79961973 -0.133973 -0.990955 -0.007750
-0.16144969 1.50619173 1.29321456 -0.132077 -0.991134 -0.014429
-0.16513075 1.50655425 1.33465719 -0.146420 -0.989171 -0.010059
-0.19099431 1.50910163 4.35778570 -0.207812 -0.978010 -0.017611
-0.17333698 1.50736248 1.29791009 -0.160928 -0.986950 -0.005627
-0.13985251 1.50406444 1.87570035 -0.113547 -0.993263 0.023150
-0.17425472 1.50745285 3.58609676 -0.182001 -0.983266 -0.008013
-0.17210679 1.50724137 2.66250110 -0.097074 -0.995277 0.001067
-0.09900275 1.50004113 1.79920733 -0.088421 -0.996069 -0.005327
-0.06544502 1.49673593 0.30516145 -0.040210 -0.999072 -0.015466
-0.14490210 1.50456178 1.18631220 -0.141058 -0.989661 -0.025955
-0.17161855 1.50719333 1.43833113 -0.195947 -0.979733 0.041564
-0.13272482 1.50336254 1.58067572 -0.116899 -0.993095 -0.009833
-0.16100590 1.50614798 0.42636621 -0.139313 -0.989010 0.049508
-0.12029730 1.50213850 1.39872265 -0.097487 -0.995222 -0.005356
-0.18298569 1.50831282 3.49405670 -0.196541 -0.980379 0.015119
-0.11525781 1.50164211 2.80896306 -0.136432 -0.989422 0.049299
-0.19222003 1.50922239 0.66187918 -0.288352 -0.957524 0.001217
-0.18054198 1.50807214 2.08724141 -0.269449 -0.963008 0.003625
-0.04395979 1.49461973 0.88004661 -0.018940 -0.999820 -0.000997
-0.16480641 1.50652230 1.42527330 -0.118545 -0.992948 0.001088
-0.18849069 1.50885499 3.71424913 -0.097074 -0.995277 0.001067
-0.07779106 1.49795187 0.55461568 -0.019053 -0.999794 -0.007020
-0.11930306 1.50204051 2.59970236 -0.097074 -0.995277 0.001067
-0.16069150 1.50611699 2.40945125 -0.166398 -0.985764 -0.024099
-0.15235721 1.50529611 3.00168443 -0.097074 -0.995277 0.001067
-0.18924163 1.50892901 4.50907183 -0.127418 -0.991151 -0.037210
-0.07559557 1.49773574 1.55601978 -0.062683 -0.997621 0.028686
-0.05318229 1.49552822 1.18405151 -0.097074 -0.995277 -0.001067
-0.19391252 1.50938904 1.61176026 -0.181595 -0.983357 -0.005711
-0.11205728 1.50132692 0.92831761 -0.101947 -0.994785 0.003219
-0.06298869 1.49649405 0.75636256 -0.097074 -0.995277 -0.001067
-0.17369547 1.50739789 2.95489430 -0.249364 -0.966130 0.066414
-0.11764744 1.50187743 1.32272899 -0.116899 -0.993095 -0.009833
-0.03785821 1.49401879 0.42935061 -0.025218 -0.999641 0.009078
-0.20446725 1.51234961 0.62030590 -0.289025 -0.957321 0.001220
-0.19774798 1.51031137 0.24994090 -0.111609 -0.993427 0.025416
-0.27028692 1.53231549 4.19424915 -0.225836 -0.973842 0.025093
-0.22958246 1.51996803 3.23090458 -0.173553 -0.984245 0.033779
-0.31962624 1.54728210 3.94665337 -0.305797 -0.952057 -0.008666
-0.24748912 1.52539992 3.41129041 -0.282288 -0.959291 0.008554
-0.34641874 1.55540943 4.67086506 -0.325212 -0.945500 -0.016323
-0.21664727 1.51604426 1.58152342 -0.243432 -0.959255 -0.143428
-0.20984352 1.51398039 4.69341040 -0.133589 -0.989931 0.046813
-0.28318474 1.53622794 2.96219325 -0.270074 -0.962820 -0.006055
-0.25561714 1.52786553 3.32425714 -0.291258 -0.956644 0.001219
-0.30194822 1.54191971 3.04197955 -0.325940 -0.945350 -0.008742
-0.30316651 1.54228926 4.79001236 -0.301424 -0.953483 0.003691
-0.30001676 1.54133379 4.33592319 -0.285453 -0.958392 0.001215
-0.25295210 1.52705705 4.37427998 -0.253031 -0.966895 -0.033004
-0.30445337 1.54267955 4.16743183 -0.321426 -0.946632 -0.023949
-0.22041157 1.51718616 1.31743312 -0.209119 -0.977834 0.010514
-0.27017424 1.53228128 4.81190491 -0.278728 -0.960332 0.008520
-0.24213985 1.52377725 4.73294735 -0.279381 -0.960142 0.008540
-0.22675624 1.51911080 1.21693456 -0.184629 -0.982776 -0.008027
-0.26103234 1.52950811 2.34716749 -0.224512 -0.974454 -0.005877
-0.22186749 1.51762784 1.93565154 -0.239060 -0.965190 -0.106107
-0.29867271 1.54092610 3.39081669 -0.291258 -0.956644 -0.001219
-0.27341151 1.53326321 4.90922546 -0.276796 -0.960928 -0.001209
-0.25155225 1.52663243 2.46501803 -0.224512 -0.974454 -0.005877
-0.23290555 1.52097607 2.09250927 -0.278086 -0.960549 -0.003643
-0.28171536 1.53578222 3.86921978 -0.305797 -0.952057 -0.008666
-0.29440090 1.53963029 4.20401144 -0.291258 -0.956644 0.001219
-0.25897229 1.52888322 2.15524220 -0.278086 -0.960549 -0.003643
-0.34254980 1.55423582 4.79002476 -0.301420 -0.953472 0.006151
-0.22232851 1.51776767 2.82390189 -0.184150 -0.979289 -0.084148
-0.33069450 1.55063963 4.35182285 -0.323987 -0.943103 0.074766
-0.23552260 1.52177000 1.18469548 -0.184629 -0.982776 -0.008027
-0.22947466 1.51993537 4.47446918 -0.234923 -0.971890 0.015503
-0.21679777 1.51608992 0.65162551 -0.288352 -0.957524 0.001217
-0.21960483 1.51694143 2.08521748 -0.278086 -0.960549 -0.003643
-0.29488844 1.53977811 2.77861142 -0.291258 -0.956644 0.001219
-0.29242060 1.53902948 3.55396986 -0.283592 -0.958812 0.015960
-0.21862711 1.51664484 1.14972937 -0.178359 -0.983852 0.014959
-0.19903491 1.51070166 0.94304061 -0.106647 -0.994292 0.003232
-0.25673276 1.52820385 4.15213680 -0.225836 -0.973842 0.025093
-0.32815453 1.54986918 3.40135145 -0.291258 -0.956644 -0.001219
-0.29880950 1.54096782 1.44489121 -0.299000 -0.954072 -0.018610
-0.29729900 1.54050946 2.14156151 -0.283217 -0.959049 0.003647
-0.36451572 1.56089973 1.52495086 -0.327478 -0.944791 -0.011292
-0.37563795 1.56427383 0.28281555 -0.461471 -0.887035 -0.014629
-0.36241177 1.56026113 2.93615150 -0.343255 -0.939235 0.003772
-0.37857515 1.56516469 0.83397996 -0.405161 -0.913906 -0.024913
-0.31499445 1.54587781 0.62031448 -0.289025 -0.957321 0.001220
-0.37868834 1.56519926 0.33371699 -0.448754 -0.893537 0.014561
-0.38268185 1.56641054 0.33333325 -0.448754 -0.893537 0.014561
-0.34171414 1.55398273 2.09057617 -0.316222 -0.948665 -0.006200
-0.31819081 1.54684734 0.81948739 -0.354913 -0.904079 -0.238069
-0.35059530 1.55667722 0.46376693 -0.382817 -0.921695 0.062691
-0.35697287 1.55861151 2.00267220 -0.334293 -0.942327 0.016399
-0.29050142 1.53844750 1.90070546 -0.298483 -0.954408 -0.003685
-0.22183684 1.51761854 0.38463640 -0.201945 -0.979020 0.027162
-0.34594017 1.55526459 2.60235095 -0.470919 -0.879327 0.070846
-0.37537065 1.56419230 2.81239390 -0.401638 -0.915207 -0.032921
-0.35086051 1.55675757 0.63866925 -0.321308 -0.939724 -0.116961
-0.30342308 1.54236710 2.72373319 -0.291258 -0.956644 0.001219
-0.38236356 1.56631327 3.57972622 -0.325885 -0.940410 -0.097100
-0.32447964 1.54875481 2.03819656 -0.328278 -0.944274 0.024082
-0.22578382 1.51881576 0.78346324 -0.243868 -0.969407 0.027905
-0.32179347 1.54794002 1.04311121 -0.291258 -0.956644 -0.001219
-0.36076641 1.55976200 3.00907993 -0.376883 -0.926239 -0.006388
-0.38179076 1.56613994 2.21410823 -0.409598 -0.912108 -0.017012
-0.27449545 1.53359210 2.06092405 -0.280976 -0.959696 -0.006082
-0.35671329 1.55853283 1.49757302 -0.327478 -0.944791 -0.011292
-0.36806625 1.56197679 0.96884936 -0.425928 -0.903928 0.038721
-0.25073561 1.52638495 0.48732132 -0.264944 -0.964202 -0.010888
-0.29749173 1.54056811 1.40862405 -0.294859 -0.955540 -0.001223
-0.37810466 1.56502175 1.92730057 -0.391437 -0.920197 0.003850
-0.28438634 1.53659284 0.66026801 -0.289025 -0.957321 0.001220
-0.37051794 1.56272006 3.06597519 -0.404239 -0.914443 0.019623
-0.23573342 1.52183402 0.64348555 -0.289025 -0.957321 0.001220
-0.29685074 1.54037368 1.45619142 -0.299000 -0.954072 -0.018610
-0.22546901 1.51872027 0.56100804 -0.288352 -0.957524 0.001217
-0.31507707 1.54590261 1.59995663 -0.316776 -0.947783 0.036894
-0.47293788 1.61465263 3.00570250 -0.456163 -0.889848 0.009255
-0.51460999 1.63692665 3.94757080 -0.525586 -0.850494 -0.020477
-0.39959243 1.57544899 1.72452831 -0.471891 -0.881656 0.001322
-0.52776271 1.64395678 4.61327076 -0.493986 -0.869469 0.001331
-0.43207347 1.59280992 4.20538521 -0.471891 -0.881656 -0.001322
-0.45630324 1.60576105 4.13924885 -0.471891 -0.881656 -0.001322
-0.47194088 1.61411977 3.31910753 -0.459349 -0.887715 -0.030982
-0.39687717 1.57399714 3.57505178 -0.325885 -0.940410 -0.097100
-0.38414583 1.56719184 4.85143137 -0.322174 -0.946308 0.026532
-0.42323872 1.58808815 1.65848756 -0.377759 -0.925575 -0.024665
-0.42493841 1.58899593 4.90563440 -0.471891 -0.881656 -0.001322
-0.41449368 1.58341348 2.99064302 -0.403274 -0.914870 0.019576
-0.52453709 1.64223266 4.85613823 -0.523426 -0.838957 0.148918
-0.47562853 1.61609066 3.96364975 -0.471891 -0.881656 0.001322
-0.50225979 1.63032544 3.73961568 -0.471891 -0.881656 -0.001322
-0.45289660 1.60394025 3.74119949 -0.471891 -0.881656 -0.001322
-0.40566409 1.57869387 4.13415909 -0.391437 -0.920197 -0.003850
-0.45550519 1.60533476 2.49741721 -0.471891 -0.881656 0.001322
-0.38894480 1.56975746 2.25352240 -0.471891 -0.881656 -0.001322
-0.44357216 1.59895611 4.20960093 -0.471891 -0.881656 -0.001322
-0.39399654 1.57245791 1.46049118 -0.338302 -0.940298 -0.037303
-0.40179756 1.57662773 1.21757746 -0.471891 -0.881656 0.001322
-0.39882839 1.57503986 4.84802437 -0.276927 -0.957008 0.086298
-0.42698884 1.59009206 4.40824795 -0.439122 -0.898144 -0.022553
-0.38487613 1.56758273 2.19429445 -0.411795 -0.910215 -0.043978
-0.42162675 1.58722591 4.67419815 -0.389611 -0.906238 -0.164122
-0.46218705 1.60890627 3.09980679 -0.462511 -0.886589 0.006626
-0.44143313 1.59781289 3.48318148 -0.471891 -0.881656 0.001322
-0.38827926 1.56940138 3.94021988 -0.406808 -0.910216 -0.077552
-0.42566532 1.58938491 2.92866373 -0.442477 -0.896771 0.003939
-0.50749230 1.63312209 4.48968363 -0.518815 -0.854757 -0.014901
-0.39495593 1.57297027 3.57093525 -0.325885 -0.940410 -0.097100
-0.41648838 1.58448005 1.73917079 -0.471891 -0.881656 0.001322
-0.43097749 1.59222460 2.10151982 -0.435960 -0.899747 -0.019877
-0.52030587 1.63997102 4.57290220 -0.530325 -0.847706 -0.012207
-0.41302001 1.58262563 4.12104559 -0.391437 -0.920197 -0.003850
-0.47603664 1.61630881 4.10246992 -0.487900 -0.872874 -0.006684
-0.39576241 1.57340181 1.50237322 -0.327478 -0.944791 -0.011292
-0.47790349 1.61730659 3.76173496 -0.471891 -0.881656 -0.001322
-0.47034341 1.61326599 2.85175562 -0.462511 -0.886589 -0.006626
-0.41730180 1.58491492 1.30584335 -0.471891 -0.881656 0.001322
-0.39424077 1.57258832 1.94682610 -0.410093 -0.912036 -0.003881
-0.41427538 1.58329725 1.45424461 -0.397398 -0.913605 -0.086035
-0.53660136 1.64868116 1.79924810 -0.613745 -0.789493 -0.004119
-0.46933198 1.61272538 0.83248270 -0.466672 -0.884429 0.001322
-0.50444198 1.63149178 2.14956021 -0.519635 -0.854361 -0.006749
-0.55196023 1.65689063 3.45479846 -0.479869 -0.875864 0.050874
-0.52255535 1.64117360 3.76897883 -0.471891 -0.881656 -0.001322
-0.44977114 1.60227001 0.58662146 -0.445287 -0.889169 0.105352
-0.49668080 1.62734342 2.16292930 -0.471891 -0.881656 -0.001322
-0.46571434 1.61079168 0.94497699 -0.457196 -0.889357 0.003953
-0.46068901 1.60810566 0.41760325 -0.431404 -0.901541 0.033390
-0.51095974 1.63497555 1.24746144 -0.472993 -0.881065 0.001325
-0.53799373 1.64942539 4.39032459 -0.546654 -0.837106 0.020551
-0.46816298 1.61210060 2.51054096 -0.471891 -0.881656 0.001322
-0.50635028 1.63251173 0.96136951 -0.504937 -0.863105 0.009425
-0.54964584 1.65565360 1.89160955 -0.571982 -0.820071 0.017918
-0.47827080 1.61750317 1.17261279 -0.471891 -0.881656 0.001322
-0.41307274 1.58265448 0.35895884 -0.448754 -0.893537 0.014561
-0.53240836 1.64644003 4.34077311 -0.598314 -0.800991 0.020823
-0.54998159 1.65583289 2.17948842 -0.569966 -0.820807 -0.037626
-0.51205826 1.63556278 1.38614964 -0.472993 -0.881065 -0.001325
-0.53156155 1.64598739 1.32458580 -0.472993 -0.881065 -0.001325
-0.54549187 1.65343320 2.46281219 -0.531567 -0.843420 0.077963
-0.48171973 1.61934662 0.28205740 -0.476292 -0.879205 -0.012007
-0.47565275 1.61610389 2.14737129 -0.471891 -0.881656 0.001322
-0.53084815 1.64560604 2.26310301 -0.471891 -0.881656 0.001322
-0.54311502 1.65216279 2.03781557 -0.541774 -0.840497 0.006789
-0.44672242 1.60064042 1.31774735 -0.472993 -0.881065 -0.001325
-0.53245699 1.64646602 4.27145624 -0.516569 -0.855438 -0.037193
-0.43484029 1.59428930 0.42349675 -0.431404 -0.901541 0.033390
-0.48273239 1.61988795 1.98951983 -0.469832 -0.882755 -0.001323
-0.54523766 1.65329731 2.31511831 -0.471891 -0.881656 0.001322
-0.53126514 1.64582896 1.43974745 -0.471891 -0.881656 0.001322
-0.48380905 1.62046349 2.47724462 -0.471891 -0.881656 0.001322
-0.50743192 1.63309002 1.23746383 -0.472993 -0.881065 0.001325
-0.46900123 1.61254859 2.29637933 -0.471891 -0.881656 -0.001322
-0.52121854 1.64045894 0.89314657 -0.471891 -0.881656 -0.001322
-0.43652144 1.59518790 0.80915678 -0.407378 -0.910849 0.066317
-0.54997206 1.65582788 1.95377243 -0.548067 -0.836380 0.009520
-0.52691400 1.64350319 2.42331386 -0.521203 -0.853249 0.017691
-0.50061333 1.62944531 1.96325421 -0.506939 -0.861931 0.009413
-0.54296720 1.65208375 3.10233498 -0.542761 -0.839562 -0.023359
-0.48477742 1.62098098 2.30435586 -0.471891 -0.881656 -0.001322
-0.57643008 1.67593944 1.66421485 -0.633537 -0.773712 0.001374
-0.60963005 1.70318580 2.14770961 -0.602395 -0.798139 -0.009649
-0.55579585 1.65900540 4.26479006 -0.602377 -0.798115 0.012406
-0.55829030 1.66105258 1.28649247 -0.475046 -0.879960 -0.001323
-0.60015184 1.69540727 1.58432519 -0.633537 -0.773712 0.001374
-0.67612028 1.75775290 4.35572147 -0.637004 -0.769772 -0.040960
-0.55688518 1.65989935 1.27139485 -0.475046 -0.879960 -0.001323
-0.65103775 1.73716819 4.60482883 -0.665817 -0.746103 -0.004153
-0.56910765 1.66993010 0.62337142 -0.421649 -0.874809 0.238584
-0.64925933 1.73570871 4.86840725 -0.633537 -0.773712 -0.001374
-0.56161612 1.66378188 3.28363037 -0.554866 -0.758694 0.341331
-0.60710031 1.70110977 4.12741375 -0.633537 -0.773712 -0.001374
-0.58604318 1.68382871 3.59550047 -0.633232 -0.773951 -0.004139
-0.60709172 1.70110273 4.22462797 -0.622490 -0.782598 0.006901
-0.65008092 1.73638296 4.16866493 -0.633537 -0.773712 0.001374
-0.61589032 1.70832360 4.40314341 -0.619057 -0.785247 -0.012464
-0.60570806 1.69996715 2.49524236 -0.605319 -0.795442 -0.029357
-0.55688620 1.65990019 4.10892582 -0.561893 -0.827118 0.012304
-0.63252670 1.72197664 4.69529819 -0.633537 -0.773712 -0.001374
-0.55781341 1.66066122 4.26128483 -0.602377 -0.798115 0.012406
-0.60797727 1.70182943 2.77715564 -0.656801 -0.754002 0.009720
-0.62697256 1.71741855 4.01928473 -0.634886 -0.772605 -0.001377
-0.63705420 1.72569227 4.57045174 -0.655442 -0.755214 -0.006929
-0.57591820 1.67551935 4.51551914 -0.593125 -0.805053 0.009633
-0.56066000 1.66299725 1.76668072 -0.621510 -0.783405 0.001372
-0.60962611 1.70318258 4.90046883 -0.603653 -0.794882 -0.061364
-0.64645076 1.73340380 4.58000755 -0.665988 -0.745961 -0.001379
-0.55634964 1.65945983 3.04313636 -0.542761 -0.839562 -0.023359
-0.62265086 1.71387172 4.50115395 -0.633537 -0.773712 -0.001374
-0.58363682 1.68185377 1.04013109 -0.581974 -0.813113 0.012382
-0.63737190 1.72595298 4.73404789 -0.677534 -0.735490 -0.001380
-0.65287501 1.73867607 4.52306652 -0.657019 -0.753843 -0.006916
-0.63733125 1.72591960 4.37381411 -0.617292 -0.786527 -0.018033
-0.58359045 1.68181574 1.83598971 -0.624527 -0.781002 -0.001373
-0.64687622 1.73375297 4.09070492 -0.634886 -0.772605 -0.001377
-0.57786751 1.67711902 4.08650351 -0.580128 -0.814384 0.015158
-0.61082160 1.70416379 1.98017836 -0.608548 -0.793458 0.009659
-0.60068077 1.69584143 4.44995880 -0.601533 -0.798847 -0.001370
-0.57110232 1.67156708 4.07376146 -0.570717 -0.821007 -0.015127
-0.60874981 1.70246351 3.29305315 -0.644958 -0.740394 -0.189331
-0.62820655 1.71843123 3.04526567 -0.648359 -0.759507 0.052724
-0.62211776 1.71343422 0.25607044 -0.633537 -0.773712 -0.001374
-0.65539914 1.74074745 2.37965751 -0.633537 -0.773712 0.001374
-0.64253628 1.73019123 0.29535192 -0.633537 -0.773712 -0.001374
-0.68185884 1.76246238 1.14366937 -0.685607 -0.727668 -0.021031
-0.61047107 1.70387614 0.23480728 -0.633537 -0.773712 -0.001374
-0.67067182 1.75328147 1.58333421 -0.659482 -0.751502 -0.018125
-0.69308633 1.77167654 4.01696873 -0.694305 -0.719451 -0.018161
-0.60995311 1.70345104 1.68214452 -0.633537 -0.773712 0.001374
-0.65377921 1.73941803 2.03009081 -0.661315 -0.750045 -0.009705
-0.66966987 1.75245917 1.62825859 -0.647900 -0.761664 0.009712
-0.63877153 1.72710156 0.37489367 -0.633537 -0.773712 0.001374
-0.67450625 1.75642824 1.79959798 -0.667359 -0.744734 0.001382
-0.70412344 1.78073442 4.35958338 -0.604182 -0.787357 -0.122609
-0.70082891 1.77803063 3.59395742 -0.633537 -0.773712 -0.001374
-0.68116015 1.76188898 4.11718607 -0.636526 -0.771254 -0.001375
-0.61061472 1.70399404 1.67788219 -0.633537 -0.773712 0.001374
-0.61322743 1.70613825 1.77123010 -0.630214 -0.776391 0.006895
-0.63991535 1.72804034 0.71117443 -0.643272 -0.765536 -0.012504
-0.68091249 1.76168573 1.84733284 -0.680286 -0.732935 -0.004157
-0.61441457 1.70711243 1.68656969 -0.633537 -0.773712 0.001374
-0.69173986 1.77057147 2.62157679 -0.742241 -0.670098 -0.006937
-0.68657643 1.76633394 3.54437089 -0.698502 -0.715300 -0.020997
-0.66369975 1.74755967 2.10279059 -0.671464 -0.740973 0.009731
